,time,count,frame
68,2017-10-23 00:27:23.163333288,0,68
69,2017-10-23 00:27:47.327499954,0,69
70,2017-10-23 00:28:11.491666620,0,70
71,2017-10-23 00:28:35.655833286,0,71
72,2017-10-23 00:28:59.819999952,0,72
73,2017-10-23 00:29:23.984166618,0,73
74,2017-10-23 00:29:48.148333284,0,74
75,2017-10-23 00:30:12.312499950,0,75
76,2017-10-23 00:30:36.476666616,0,76
77,2017-10-23 00:31:00.640833282,0,77
78,2017-10-23 00:31:24.804999948,0,78
79,2017-10-23 00:31:48.969166614,0,79
80,2017-10-23 00:32:13.133333280,0,80
81,2017-10-23 00:32:37.297499946,0,81
82,2017-10-23 00:33:01.461666612,0,82
83,2017-10-23 00:33:25.625833278,0,83
84,2017-10-23 00:33:49.789999944,0,84
85,2017-10-23 00:34:13.954166610,0,85
86,2017-10-23 00:34:38.118333276,0,86
87,2017-10-23 00:35:02.282499942,0,87
88,2017-10-23 00:35:26.446666608,0,88
89,2017-10-23 00:35:50.610833274,0,89
90,2017-10-23 00:36:14.774999940,0,90
91,2017-10-23 00:36:38.939166606,0,91
92,2017-10-23 00:37:03.103333272,0,92
93,2017-10-23 00:37:27.267499938,0,93
94,2017-10-23 00:37:51.431666604,0,94
95,2017-10-23 00:38:15.595833270,0,95
96,2017-10-23 00:38:39.759999936,0,96
97,2017-10-23 00:39:03.924166602,0,97
98,2017-10-23 00:39:28.088333268,0,98
99,2017-10-23 00:39:52.252499934,0,99
100,2017-10-23 00:40:16.416666600,0,100
101,2017-10-23 00:40:40.580833266,0,101
102,2017-10-23 00:41:04.744999932,0,102
103,2017-10-23 00:41:28.909166598,0,103
104,2017-10-23 00:41:53.073333264,0,104
105,2017-10-23 00:42:17.237499930,0,105
106,2017-10-23 00:42:41.401666596,0,106
107,2017-10-23 00:43:05.565833262,0,107
108,2017-10-23 00:43:29.729999928,0,108
109,2017-10-23 00:43:53.894166594,0,109
110,2017-10-23 00:44:18.058333260,0,110
111,2017-10-23 00:44:42.222499926,0,111
112,2017-10-23 00:45:06.386666592,0,112
113,2017-10-23 00:45:30.550833258,0,113
114,2017-10-23 00:45:54.714999924,0,114
115,2017-10-23 00:46:18.879166590,0,115
116,2017-10-23 00:46:43.043333256,0,116
117,2017-10-23 00:47:07.207499922,0,117
118,2017-10-23 00:47:31.371666588,0,118
119,2017-10-23 00:47:55.535833254,0,119
120,2017-10-23 00:48:19.699999920,0,120
121,2017-10-23 00:48:43.864166586,0,121
122,2017-10-23 00:49:08.028333252,0,122
123,2017-10-23 00:49:32.192499918,0,123
124,2017-10-23 00:49:56.356666584,0,124
125,2017-10-23 00:50:20.520833250,0,125
126,2017-10-23 00:50:44.684999916,0,126
127,2017-10-23 00:51:08.849166582,0,127
128,2017-10-23 00:51:33.013333248,0,128
129,2017-10-23 00:51:57.177499914,0,129
130,2017-10-23 00:52:21.341666580,0,130
131,2017-10-23 00:52:45.505833246,0,131
132,2017-10-23 00:53:09.669999912,0,132
133,2017-10-23 00:53:33.834166578,0,133
134,2017-10-23 00:53:57.998333244,0,134
135,2017-10-23 00:54:22.162499910,0,135
136,2017-10-23 00:54:46.326666576,0,136
137,2017-10-23 00:55:10.490833242,0,137
138,2017-10-23 00:55:34.654999908,0,138
139,2017-10-23 00:55:58.819166574,0,139
140,2017-10-23 00:56:22.983333240,0,140
141,2017-10-23 00:56:47.147499906,0,141
142,2017-10-23 00:57:11.311666572,0,142
143,2017-10-23 00:57:35.475833238,0,143
144,2017-10-23 00:57:59.639999904,0,144
145,2017-10-23 00:58:23.804166570,0,145
146,2017-10-23 00:58:47.968333236,0,146
147,2017-10-23 00:59:12.132499902,0,147
148,2017-10-23 00:59:36.296666568,0,148
149,2017-10-23 01:00:00.460833234,0,149
150,2017-10-23 01:00:24.624999900,0,150
151,2017-10-23 01:00:48.789166566,0,151
152,2017-10-23 01:01:12.953333232,0,152
153,2017-10-23 01:01:37.117499898,0,153
154,2017-10-23 01:02:01.281666564,0,154
155,2017-10-23 01:02:25.445833230,0,155
156,2017-10-23 01:02:49.609999896,0,156
157,2017-10-23 01:03:13.774166562,0,157
158,2017-10-23 01:03:37.938333228,0,158
159,2017-10-23 01:04:02.102499894,0,159
160,2017-10-23 01:04:26.266666560,0,160
161,2017-10-23 01:04:50.430833226,0,161
162,2017-10-23 01:05:14.594999892,0,162
163,2017-10-23 01:05:38.759166558,0,163
164,2017-10-23 01:06:02.923333224,0,164
165,2017-10-23 01:06:27.087499890,0,165
166,2017-10-23 01:06:51.251666556,0,166
167,2017-10-23 01:07:15.415833222,0,167
168,2017-10-23 01:07:39.579999888,0,168
169,2017-10-23 01:08:03.744166554,0,169
170,2017-10-23 01:08:27.908333220,0,170
171,2017-10-23 01:08:52.072499886,0,171
172,2017-10-23 01:09:16.236666552,0,172
173,2017-10-23 01:09:40.400833218,0,173
174,2017-10-23 01:10:04.564999884,0,174
175,2017-10-23 01:10:28.729166550,0,175
176,2017-10-23 01:10:52.893333216,0,176
177,2017-10-23 01:11:17.057499882,0,177
178,2017-10-23 01:11:41.221666548,0,178
179,2017-10-23 01:12:05.385833214,0,179
180,2017-10-23 01:12:29.549999880,0,180
181,2017-10-23 01:12:53.714166546,0,181
182,2017-10-23 01:13:17.878333212,0,182
183,2017-10-23 01:13:42.042499878,0,183
184,2017-10-23 01:14:06.206666544,0,184
185,2017-10-23 01:14:30.370833210,0,185
186,2017-10-23 01:14:54.534999876,0,186
187,2017-10-23 01:15:18.699166542,0,187
188,2017-10-23 01:15:42.863333208,0,188
189,2017-10-23 01:16:07.027499874,0,189
190,2017-10-23 01:16:31.191666540,0,190
191,2017-10-23 01:16:55.355833206,0,191
192,2017-10-23 01:17:19.519999872,0,192
193,2017-10-23 01:17:43.684166538,0,193
194,2017-10-23 01:18:07.848333204,0,194
195,2017-10-23 01:18:32.012499870,0,195
196,2017-10-23 01:18:56.176666536,0,196
197,2017-10-23 01:19:20.340833202,0,197
198,2017-10-23 01:19:44.504999868,0,198
199,2017-10-23 01:20:08.669166534,0,199
200,2017-10-23 01:20:32.833333200,0,200
201,2017-10-23 01:20:56.997499866,0,201
202,2017-10-23 01:21:21.161666532,0,202
203,2017-10-23 01:21:45.325833198,0,203
204,2017-10-23 01:22:09.489999864,0,204
205,2017-10-23 01:22:33.654166530,0,205
206,2017-10-23 01:22:57.818333196,0,206
207,2017-10-23 01:23:21.982499862,0,207
208,2017-10-23 01:23:46.146666528,0,208
209,2017-10-23 01:24:10.310833194,0,209
210,2017-10-23 01:24:34.474999860,0,210
211,2017-10-23 01:24:58.639166526,0,211
212,2017-10-23 01:25:22.803333192,0,212
213,2017-10-23 01:25:46.967499858,0,213
214,2017-10-23 01:26:11.131666524,0,214
215,2017-10-23 01:26:35.295833190,0,215
216,2017-10-23 01:26:59.459999856,0,216
217,2017-10-23 01:27:23.624166522,0,217
218,2017-10-23 01:27:47.788333188,0,218
219,2017-10-23 01:28:11.952499854,0,219
220,2017-10-23 01:28:36.116666520,0,220
221,2017-10-23 01:29:00.280833186,0,221
222,2017-10-23 01:29:24.444999852,0,222
223,2017-10-23 01:29:48.609166518,0,223
224,2017-10-23 01:30:12.773333184,0,224
225,2017-10-23 01:30:36.937499850,0,225
226,2017-10-23 01:31:01.101666516,0,226
227,2017-10-23 01:31:25.265833182,0,227
228,2017-10-23 01:31:49.429999848,0,228
229,2017-10-23 01:32:13.594166514,0,229
230,2017-10-23 01:32:37.758333180,0,230
231,2017-10-23 01:33:01.922499846,0,231
232,2017-10-23 01:33:26.086666512,0,232
233,2017-10-23 01:33:50.250833178,0,233
234,2017-10-23 01:34:14.414999844,0,234
235,2017-10-23 01:34:38.579166510,0,235
236,2017-10-23 01:35:02.743333176,0,236
237,2017-10-23 01:35:26.907499842,0,237
238,2017-10-23 01:35:51.071666508,0,238
239,2017-10-23 01:36:15.235833174,0,239
240,2017-10-23 01:36:39.399999840,0,240
241,2017-10-23 01:37:03.564166506,0,241
242,2017-10-23 01:37:27.728333172,0,242
243,2017-10-23 01:37:51.892499838,0,243
244,2017-10-23 01:38:16.056666504,0,244
245,2017-10-23 01:38:40.220833170,0,245
246,2017-10-23 01:39:04.384999836,0,246
247,2017-10-23 01:39:28.549166502,0,247
248,2017-10-23 01:39:52.713333168,0,248
249,2017-10-23 01:40:16.877499834,0,249
250,2017-10-23 01:40:41.041666500,0,250
251,2017-10-23 01:41:05.205833166,0,251
252,2017-10-23 01:41:29.369999832,0,252
253,2017-10-23 01:41:53.534166498,0,253
254,2017-10-23 01:42:17.698333164,0,254
255,2017-10-23 01:42:41.862499830,0,255
256,2017-10-23 01:43:06.026666496,0,256
257,2017-10-23 01:43:30.190833162,0,257
258,2017-10-23 01:43:54.354999828,0,258
259,2017-10-23 01:44:18.519166494,0,259
260,2017-10-23 01:44:42.683333160,0,260
261,2017-10-23 01:45:06.847499826,0,261
262,2017-10-23 01:45:31.011666492,0,262
263,2017-10-23 01:45:55.175833158,0,263
264,2017-10-23 01:46:19.339999824,0,264
265,2017-10-23 01:46:43.504166490,0,265
266,2017-10-23 01:47:07.668333156,0,266
267,2017-10-23 01:47:31.832499822,0,267
268,2017-10-23 01:47:55.996666488,0,268
269,2017-10-23 01:48:20.160833154,0,269
270,2017-10-23 01:48:44.324999820,0,270
271,2017-10-23 01:49:08.489166486,0,271
272,2017-10-23 01:49:32.653333152,0,272
273,2017-10-23 01:49:56.817499818,0,273
274,2017-10-23 01:50:20.981666484,0,274
275,2017-10-23 01:50:45.145833150,0,275
276,2017-10-23 01:51:09.309999816,0,276
277,2017-10-23 01:51:33.474166482,0,277
278,2017-10-23 01:51:57.638333148,0,278
279,2017-10-23 01:52:21.802499814,0,279
280,2017-10-23 01:52:45.966666480,0,280
281,2017-10-23 01:53:10.130833146,0,281
282,2017-10-23 01:53:34.294999812,0,282
283,2017-10-23 01:53:58.459166478,0,283
284,2017-10-23 01:54:22.623333144,0,284
285,2017-10-23 01:54:46.787499810,0,285
286,2017-10-23 01:55:10.951666476,0,286
287,2017-10-23 01:55:35.115833142,0,287
288,2017-10-23 01:55:59.279999808,0,288
289,2017-10-23 01:56:23.444166474,0,289
290,2017-10-23 01:56:47.608333140,0,290
291,2017-10-23 01:57:11.772499806,0,291
292,2017-10-23 01:57:35.936666472,0,292
293,2017-10-23 01:58:00.100833138,0,293
294,2017-10-23 01:58:24.264999804,0,294
295,2017-10-23 01:58:48.429166470,0,295
296,2017-10-23 01:59:12.593333136,0,296
297,2017-10-23 01:59:36.757499802,0,297
298,2017-10-23 02:00:00.921666468,0,298
299,2017-10-23 02:00:25.085833134,0,299
300,2017-10-23 02:00:49.249999800,0,300
301,2017-10-23 02:01:13.414166466,0,301
302,2017-10-23 02:01:37.578333132,0,302
303,2017-10-23 02:02:01.742499798,0,303
304,2017-10-23 02:02:25.906666464,0,304
305,2017-10-23 02:02:50.070833130,0,305
306,2017-10-23 02:03:14.234999796,0,306
307,2017-10-23 02:03:38.399166462,0,307
308,2017-10-23 02:04:02.563333128,0,308
309,2017-10-23 02:04:26.727499794,0,309
310,2017-10-23 02:04:50.891666460,0,310
311,2017-10-23 02:05:15.055833126,0,311
312,2017-10-23 02:05:39.219999792,0,312
313,2017-10-23 02:06:03.384166458,0,313
314,2017-10-23 02:06:27.548333124,0,314
315,2017-10-23 02:06:51.712499790,0,315
316,2017-10-23 02:07:15.876666456,0,316
317,2017-10-23 02:07:40.040833122,0,317
318,2017-10-23 02:08:04.204999788,0,318
319,2017-10-23 02:08:28.369166454,0,319
320,2017-10-23 02:08:52.533333120,0,320
321,2017-10-23 02:09:16.697499786,0,321
322,2017-10-23 02:09:40.861666452,0,322
323,2017-10-23 02:10:05.025833118,0,323
324,2017-10-23 02:10:29.189999784,0,324
325,2017-10-23 02:10:53.354166450,0,325
326,2017-10-23 02:11:17.518333116,0,326
327,2017-10-23 02:11:41.682499782,0,327
328,2017-10-23 02:12:05.846666448,0,328
329,2017-10-23 02:12:30.010833114,0,329
330,2017-10-23 02:12:54.174999780,0,330
331,2017-10-23 02:13:18.339166446,0,331
332,2017-10-23 02:13:42.503333112,0,332
333,2017-10-23 02:14:06.667499778,0,333
334,2017-10-23 02:14:30.831666444,0,334
335,2017-10-23 02:14:54.995833110,0,335
336,2017-10-23 02:15:19.159999776,0,336
337,2017-10-23 02:15:43.324166442,0,337
338,2017-10-23 02:16:07.488333108,0,338
339,2017-10-23 02:16:31.652499774,0,339
340,2017-10-23 02:16:55.816666440,0,340
341,2017-10-23 02:17:19.980833106,0,341
342,2017-10-23 02:17:44.144999772,0,342
343,2017-10-23 02:18:08.309166438,0,343
344,2017-10-23 02:18:32.473333104,0,344
345,2017-10-23 02:18:56.637499770,0,345
346,2017-10-23 02:19:20.801666436,0,346
347,2017-10-23 02:19:44.965833102,0,347
348,2017-10-23 02:20:09.129999768,0,348
349,2017-10-23 02:20:33.294166434,0,349
350,2017-10-23 02:20:57.458333100,0,350
351,2017-10-23 02:21:21.622499766,0,351
352,2017-10-23 02:21:45.786666432,0,352
353,2017-10-23 02:22:09.950833098,0,353
354,2017-10-23 02:22:34.114999764,0,354
355,2017-10-23 02:22:58.279166430,0,355
356,2017-10-23 02:23:22.443333096,0,356
357,2017-10-23 02:23:46.607499762,0,357
358,2017-10-23 02:24:10.771666428,0,358
359,2017-10-23 02:24:34.935833094,0,359
360,2017-10-23 02:24:59.099999760,0,360
361,2017-10-23 02:25:23.264166426,0,361
362,2017-10-23 02:25:47.428333092,0,362
363,2017-10-23 02:26:11.592499758,0,363
364,2017-10-23 02:26:35.756666424,0,364
365,2017-10-23 02:26:59.920833090,0,365
366,2017-10-23 02:27:24.084999756,0,366
367,2017-10-23 02:27:48.249166422,0,367
368,2017-10-23 02:28:12.413333088,0,368
369,2017-10-23 02:28:36.577499754,0,369
370,2017-10-23 02:29:00.741666420,0,370
371,2017-10-23 02:29:24.905833086,0,371
372,2017-10-23 02:29:49.069999752,0,372
373,2017-10-23 02:30:13.234166418,0,373
374,2017-10-23 02:30:37.398333084,0,374
375,2017-10-23 02:31:01.562499750,0,375
376,2017-10-23 02:31:25.726666416,0,376
377,2017-10-23 02:31:49.890833082,0,377
378,2017-10-23 02:32:14.054999748,0,378
379,2017-10-23 02:32:38.219166414,0,379
380,2017-10-23 02:33:02.383333080,0,380
381,2017-10-23 02:33:26.547499746,0,381
382,2017-10-23 02:33:50.711666412,0,382
383,2017-10-23 02:34:14.875833078,0,383
384,2017-10-23 02:34:39.039999744,0,384
385,2017-10-23 02:35:03.204166410,0,385
386,2017-10-23 02:35:27.368333076,0,386
387,2017-10-23 02:35:51.532499742,0,387
388,2017-10-23 02:36:15.696666408,0,388
389,2017-10-23 02:36:39.860833074,0,389
390,2017-10-23 02:37:04.024999740,0,390
391,2017-10-23 02:37:28.189166406,0,391
392,2017-10-23 02:37:52.353333072,0,392
393,2017-10-23 02:38:16.517499738,0,393
394,2017-10-23 02:38:40.681666404,0,394
395,2017-10-23 02:39:04.845833070,0,395
396,2017-10-23 02:39:29.009999736,0,396
397,2017-10-23 02:39:53.174166402,0,397
398,2017-10-23 02:40:17.338333068,0,398
399,2017-10-23 02:40:41.502499734,0,399
400,2017-10-23 02:41:05.666666400,0,400
401,2017-10-23 02:41:29.830833066,0,401
402,2017-10-23 02:41:53.994999732,0,402
403,2017-10-23 02:42:18.159166398,0,403
404,2017-10-23 02:42:42.323333064,0,404
405,2017-10-23 02:43:06.487499730,0,405
406,2017-10-23 02:43:30.651666396,0,406
407,2017-10-23 02:43:54.815833062,0,407
408,2017-10-23 02:44:18.979999728,0,408
409,2017-10-23 02:44:43.144166394,0,409
410,2017-10-23 02:45:07.308333060,0,410
411,2017-10-23 02:45:31.472499726,0,411
412,2017-10-23 02:45:55.636666392,0,412
413,2017-10-23 02:46:19.800833058,0,413
414,2017-10-23 02:46:43.964999724,0,414
415,2017-10-23 02:47:08.129166390,0,415
416,2017-10-23 02:47:32.293333056,0,416
417,2017-10-23 02:47:56.457499722,0,417
418,2017-10-23 02:48:20.621666388,0,418
419,2017-10-23 02:48:44.785833054,0,419
420,2017-10-23 02:49:08.949999720,0,420
421,2017-10-23 02:49:33.114166386,0,421
422,2017-10-23 02:49:57.278333052,0,422
423,2017-10-23 02:50:21.442499718,0,423
424,2017-10-23 02:50:45.606666384,0,424
425,2017-10-23 02:51:09.770833050,0,425
426,2017-10-23 02:51:33.934999716,0,426
427,2017-10-23 02:51:58.099166382,0,427
428,2017-10-23 02:52:22.263333048,0,428
429,2017-10-23 02:52:46.427499714,0,429
430,2017-10-23 02:53:10.591666380,0,430
431,2017-10-23 02:53:34.755833046,0,431
432,2017-10-23 02:53:58.919999712,0,432
433,2017-10-23 02:54:23.084166378,0,433
434,2017-10-23 02:54:47.248333044,0,434
435,2017-10-23 02:55:11.412499710,0,435
436,2017-10-23 02:55:35.576666376,0,436
437,2017-10-23 02:55:59.740833042,0,437
438,2017-10-23 02:56:23.904999708,0,438
439,2017-10-23 02:56:48.069166374,0,439
440,2017-10-23 02:57:12.233333040,0,440
441,2017-10-23 02:57:36.397499706,0,441
442,2017-10-23 02:58:00.561666372,0,442
443,2017-10-23 02:58:24.725833038,0,443
444,2017-10-23 02:58:48.889999704,0,444
445,2017-10-23 02:59:13.054166370,0,445
446,2017-10-23 02:59:37.218333036,0,446
447,2017-10-23 03:00:01.382499702,0,447
448,2017-10-23 03:00:25.546666368,0,448
449,2017-10-23 03:00:49.710833034,0,449
450,2017-10-23 03:01:13.874999700,0,450
451,2017-10-23 03:01:38.039166366,0,451
452,2017-10-23 03:02:02.203333032,0,452
453,2017-10-23 03:02:26.367499698,0,453
454,2017-10-23 03:02:50.531666364,0,454
455,2017-10-23 03:03:14.695833030,0,455
456,2017-10-23 03:03:38.859999696,0,456
457,2017-10-23 03:04:03.024166362,0,457
458,2017-10-23 03:04:27.188333028,0,458
459,2017-10-23 03:04:51.352499694,0,459
460,2017-10-23 03:05:15.516666360,0,460
461,2017-10-23 03:05:39.680833026,0,461
462,2017-10-23 03:06:03.844999692,0,462
463,2017-10-23 03:06:28.009166358,0,463
464,2017-10-23 03:06:52.173333024,0,464
465,2017-10-23 03:07:16.337499690,0,465
466,2017-10-23 03:07:40.501666356,0,466
467,2017-10-23 03:08:04.665833022,0,467
468,2017-10-23 03:08:28.829999688,0,468
469,2017-10-23 03:08:52.994166354,0,469
470,2017-10-23 03:09:17.158333020,0,470
471,2017-10-23 03:09:41.322499686,0,471
472,2017-10-23 03:10:05.486666352,0,472
473,2017-10-23 03:10:29.650833018,0,473
474,2017-10-23 03:10:53.814999684,0,474
475,2017-10-23 03:11:17.979166350,0,475
476,2017-10-23 03:11:42.143333016,0,476
477,2017-10-23 03:12:06.307499682,0,477
478,2017-10-23 03:12:30.471666348,0,478
479,2017-10-23 03:12:54.635833014,0,479
480,2017-10-23 03:13:18.799999680,0,480
481,2017-10-23 03:13:42.964166346,0,481
482,2017-10-23 03:14:07.128333012,0,482
483,2017-10-23 03:14:31.292499678,0,483
484,2017-10-23 03:14:55.456666344,0,484
485,2017-10-23 03:15:19.620833010,0,485
486,2017-10-23 03:15:43.784999676,0,486
487,2017-10-23 03:16:07.949166342,0,487
488,2017-10-23 03:16:32.113333008,0,488
489,2017-10-23 03:16:56.277499674,0,489
490,2017-10-23 03:17:20.441666340,0,490
491,2017-10-23 03:17:44.605833006,0,491
492,2017-10-23 03:18:08.769999672,0,492
493,2017-10-23 03:18:32.934166338,0,493
494,2017-10-23 03:18:57.098333004,0,494
495,2017-10-23 03:19:21.262499670,0,495
496,2017-10-23 03:19:45.426666336,0,496
497,2017-10-23 03:20:09.590833002,0,497
498,2017-10-23 03:20:33.754999668,0,498
499,2017-10-23 03:20:57.919166334,0,499
500,2017-10-23 03:21:22.083333000,0,500
501,2017-10-23 03:21:46.247499666,0,501
502,2017-10-23 03:22:10.411666332,0,502
503,2017-10-23 03:22:34.575832998,0,503
504,2017-10-23 03:22:58.739999664,0,504
505,2017-10-23 03:23:22.904166330,0,505
506,2017-10-23 03:23:47.068332996,0,506
507,2017-10-23 03:24:11.232499662,0,507
508,2017-10-23 03:24:35.396666328,0,508
509,2017-10-23 03:24:59.560832994,0,509
510,2017-10-23 03:25:23.724999660,0,510
511,2017-10-23 03:25:47.889166326,0,511
512,2017-10-23 03:26:12.053332992,0,512
513,2017-10-23 03:26:36.217499658,0,513
514,2017-10-23 03:27:00.381666324,0,514
515,2017-10-23 03:27:24.545832990,0,515
516,2017-10-23 03:27:48.709999656,0,516
517,2017-10-23 03:28:12.874166322,0,517
518,2017-10-23 03:28:37.038332988,0,518
519,2017-10-23 03:29:01.202499654,0,519
520,2017-10-23 03:29:25.366666320,0,520
521,2017-10-23 03:29:49.530832986,0,521
522,2017-10-23 03:30:13.694999652,0,522
523,2017-10-23 03:30:37.859166318,0,523
524,2017-10-23 03:31:02.023332984,0,524
525,2017-10-23 03:31:26.187499650,0,525
526,2017-10-23 03:31:50.351666316,0,526
527,2017-10-23 03:32:14.515832982,0,527
528,2017-10-23 03:32:38.679999648,0,528
529,2017-10-23 03:33:02.844166314,0,529
530,2017-10-23 03:33:27.008332980,0,530
531,2017-10-23 03:33:51.172499646,0,531
532,2017-10-23 03:34:15.336666312,0,532
533,2017-10-23 03:34:39.500832978,0,533
534,2017-10-23 03:35:03.664999644,0,534
535,2017-10-23 03:35:27.829166310,0,535
536,2017-10-23 03:35:51.993332976,0,536
537,2017-10-23 03:36:16.157499642,0,537
538,2017-10-23 03:36:40.321666308,0,538
539,2017-10-23 03:37:04.485832974,0,539
540,2017-10-23 03:37:28.649999640,0,540
541,2017-10-23 03:37:52.814166306,0,541
542,2017-10-23 03:38:16.978332972,0,542
543,2017-10-23 03:38:41.142499638,0,543
544,2017-10-23 03:39:05.306666304,0,544
545,2017-10-23 03:39:29.470832970,0,545
546,2017-10-23 03:39:53.634999636,0,546
547,2017-10-23 03:40:17.799166302,0,547
548,2017-10-23 03:40:41.963332968,0,548
549,2017-10-23 03:41:06.127499634,0,549
550,2017-10-23 03:41:30.291666300,0,550
551,2017-10-23 03:41:54.455832966,0,551
552,2017-10-23 03:42:18.619999632,0,552
553,2017-10-23 03:42:42.784166298,0,553
554,2017-10-23 03:43:06.948332964,0,554
555,2017-10-23 03:43:31.112499630,0,555
556,2017-10-23 03:43:55.276666296,0,556
557,2017-10-23 03:44:19.440832962,0,557
558,2017-10-23 03:44:43.604999628,0,558
559,2017-10-23 03:45:07.769166294,0,559
560,2017-10-23 03:45:31.933332960,0,560
561,2017-10-23 03:45:56.097499626,0,561
562,2017-10-23 03:46:20.261666292,0,562
563,2017-10-23 03:46:44.425832958,0,563
564,2017-10-23 03:47:08.589999624,0,564
565,2017-10-23 03:47:32.754166290,0,565
566,2017-10-23 03:47:56.918332956,0,566
567,2017-10-23 03:48:21.082499622,0,567
568,2017-10-23 03:48:45.246666288,0,568
569,2017-10-23 03:49:09.410832954,0,569
570,2017-10-23 03:49:33.574999620,0,570
571,2017-10-23 03:49:57.739166286,0,571
572,2017-10-23 03:50:21.903332952,0,572
573,2017-10-23 03:50:46.067499618,0,573
574,2017-10-23 03:51:10.231666284,0,574
575,2017-10-23 03:51:34.395832950,0,575
576,2017-10-23 03:51:58.559999616,0,576
577,2017-10-23 03:52:22.724166282,0,577
578,2017-10-23 03:52:46.888332948,0,578
579,2017-10-23 03:53:11.052499614,0,579
580,2017-10-23 03:53:35.216666280,0,580
581,2017-10-23 03:53:59.380832946,0,581
582,2017-10-23 03:54:23.544999612,0,582
583,2017-10-23 03:54:47.709166278,0,583
584,2017-10-23 03:55:11.873332944,0,584
585,2017-10-23 03:55:36.037499610,0,585
586,2017-10-23 03:56:00.201666276,0,586
587,2017-10-23 03:56:24.365832942,0,587
588,2017-10-23 03:56:48.529999608,0,588
589,2017-10-23 03:57:12.694166274,0,589
590,2017-10-23 03:57:36.858332940,0,590
591,2017-10-23 03:58:01.022499606,0,591
592,2017-10-23 03:58:25.186666272,0,592
593,2017-10-23 03:58:49.350832938,0,593
594,2017-10-23 03:59:13.514999604,0,594
595,2017-10-23 03:59:37.679166270,0,595
596,2017-10-23 04:00:01.843332936,0,596
597,2017-10-23 04:00:26.007499602,0,597
598,2017-10-23 04:00:50.171666268,0,598
599,2017-10-23 04:01:14.335832934,0,599
600,2017-10-23 04:01:38.499999600,0,600
601,2017-10-23 04:02:02.664166266,0,601
602,2017-10-23 04:02:26.828332932,0,602
603,2017-10-23 04:02:50.992499598,0,603
604,2017-10-23 04:03:15.156666264,0,604
605,2017-10-23 04:03:39.320832930,0,605
606,2017-10-23 04:04:03.484999596,0,606
607,2017-10-23 04:04:27.649166262,0,607
